#Time [ms]	Frametype	Length [byte]
#_____________________________________________________________
15360		P		    386
15400		P		    294
15440		P		    345
15480		P		    362
15520		P		    230
15560		P		    426
15600		P		   1801
15640		P		    465
15680		P		    321
15720		P		    322
15760		P		    304
15800		P		    318
15840		P		    295
15880		P		    327
15920		P		    338
15960		P		    338
16000		P		    312
16040		P		    322
16080		P		    314
16120		P		    320
16160		P		    323
16200		P		    344
16240		P		    290
16280		P		    326
16320		P		    336
16360		P		    301
16400		P		    316
16440		P		    323
16480		P		    322
16520		P		    317
16560		P		    329
16600		P		    311
16640		P		    316
16680		P		    350
16720		P		    288
16760		P		    320
16800		P		    320
16840		P		    335
16880		P		    309
16920		P		    315
16960		P		    319
17000		P		    321
17040		P		    309
17080		P		    336
17120		P		    321
17160		P		    318
17200		P		    318
17240		P		    343
17280		P		    299
17320		P		    316
17360		P		    339
17400		P		    306
17440		P		    324
17480		P		    315
17520		P		    326
17560		P		    315
17600		P		    318
17640		P		    319
17680		P		    318
17720		P		    318
17760		P		    325
17800		P		    312
17840		P		    317
17880		P		    324
17920		P		    317
17960		P		    324
18000		P		    332
18040		P		    303
18080		P		    358
18120		P		    283
18160		P		    317
18200		P		    344
18240		P		    298
18280		P		    345
18320		P		    294
18360		P		    325
18400		P		    311
18440		P		    320
18480		P		    353
18520		P		    298
18560		P		    321
18600		P		    312
18640		P		    318
18680		P		    310
18720		P		    312
18760		P		    312
18800		P		    261
18840		P		    251
18880		P		    236
18920		P		    240
18960		P		    229
19000		P		    226
19040		P		    223
19080		P		    233
19120		P		    232
19160		P		    240
19200		P		    224
19240		P		    224
19280		P		    236
19320		P		    239
19360		P		    224
19400		P		    230
19440		P		    261
19480		P		    245
19520		P		    274
19560		P		    326
19600		P		    252
19640		P		    377
19680		P		    258
19720		P		    312
19760		P		    292
19800		P		    292
19840		P		    336
19880		P		    355
19920		P		    287
19960		P		    316
20000		P		    310
20040		P		    339
20080		P		    289
20120		P		    326
20160		P		    279
20200		P		    410
20240		P		    267
20280		P		    317
20320		P		    324
20360		P		    301
20400		P		    317
20440		P		    281
20480		P		    358
20520		P		    410
20560		P		    227
20600		P		    296
20640		P		    333
20680		P		    446
20720		P		   1574
20760		P		    399
20800		P		    387
20840		P		    235
20880		P		    242
20920		P		    219
20960		P		    232
21000		P		    222
21040		P		    213
21080		P		    225
21120		P		    216
21160		P		    229
21200		P		    216
21240		P		    206
21280		P		    228
21320		P		    242
21360		P		    263
21400		P		    304
21440		P		    291
21480		P		    309
21520		P		    294
21560		P		    290
21600		P		    334
21640		P		    259
21680		P		    356
21720		P		    323
21760		P		    303
21800		P		    321
21840		P		    273
21880		P		    338
21920		P		    307
21960		P		    344
22000		P		    298
22040		P		    319
22080		P		    295
22120		P		    353
22160		P		    328
22200		P		    299
22240		P		    275
22280		P		    345
22320		P		    309
22360		P		    342
22400		P		    313
22440		P		    296
22480		P		    334
22520		P		    357
22560		P		    345
22600		P		    266
22640		P		    331
22680		P		    312
22720		P		    325
22760		P		    297
22800		P		    335
22840		P		    319
22880		P		    295
22920		P		    325
22960		P		    329
23000		P		    361
23040		P		   1972
23080		P		    307
23120		P		    341
23160		P		    322
23200		P		    304
23240		P		    312
23280		P		    318
23320		P		    325
23360		P		    318
23400		P		    317
23440		P		    331
23480		P		    310
23520		P		    314
23560		P		    324
23600		P		    316
23640		P		    322
23680		P		    329
23720		P		    310
23760		P		    316
23800		P		    261
23840		P		    253
23880		P		    216
23920		P		    200
23960		P		    215
24000		P		    196
24040		P		    343
24080		P		    610
24120		P		    587
24160		P		    319
24200		P		    317
24240		P		    312
24280		P		    328
24320		P		    325
24360		P		    314
24400		P		    320
24440		P		    320
24480		P		    325
24520		P		    318
24560		P		    319
24600		P		    320
24640		P		    318
24680		P		    318
24720		P		    326
24760		P		    312
24800		P		    321
24840		P		    320
24880		P		    317
24920		P		    322
24960		P		    321
25000		P		    319
25040		P		    241
25080		P		    325
25120		P		    293
25160		P		    363
25200		P		    366
25240		P		    333
25280		P		    319
25320		P		    328
25360		P		    325
25400		P		    316
25440		P		    323
25480		P		    313
25520		P		    326
25560		P		    308
25600		P		    329
25640		P		    303
25680		P		    330
25720		P		    337
25760		P		    321
25800		P		    314
25840		P		    298
25880		P		    315
25920		P		    346
25960		P		    315
26000		P		    322
26040		P		    301
26080		P		    338
26120		P		    302
26160		P		    317
26200		P		    348
26240		P		    291
26280		P		    311
26320		P		    343
26360		P		    295
26400		P		    321
26440		P		    318
26480		P		    319
26520		P		    323
26560		P		    321
26600		P		    323
26640		P		    319
26680		P		    335
26720		P		    307
26760		P		    326
26800		P		    314
26840		P		    318
26880		P		    316
26920		P		    326
26960		P		    315
27000		P		    329
27040		P		    310
27080		P		    313
27120		P		    315
27160		P		    335
27200		P		    320
27240		P		    317
27280		P		    320
27320		P		    320
27360		P		    322
27400		P		    317
27440		P		    319
27480		P		    319
27520		P		    335
27560		P		    316
27600		P		    312
27640		P		    328
27680		P		    318
27720		P		    319
27760		P		    321
27800		P		    312
27840		P		    337
27880		P		    300
27920		P		    322
27960		P		    329
28000		P		    308
28040		P		    318
28080		P		    324
28120		P		    313
28160		P		    322
28200		P		    326
28240		P		    325
28280		P		    316
28320		P		    308
28360		P		    321
28400		P		    322
28440		P		    325
28480		P		    306
28520		P		    327
28560		P		    315
28600		P		    326
28640		P		    314
28680		P		    316
28720		P		    319
28760		P		    306
28800		P		    311
28840		P		    315
28880		P		    314
28920		P		    321
28960		P		    313
29000		P		    303
29040		P		    280
29080		P		    282
29120		P		    334
29160		P		    304
29200		P		    333
29240		P		    301
29280		P		    317
29320		P		    339
29360		P		    408
29400		P		    297
29440		P		    323
29480		P		    338
29520		P		    308
29560		P		    339
29600		P		    295
29640		P		    328
29680		P		    263
29720		P		    276
29760		P		    312
29800		P		    300
29840		P		    283
29880		P		    287
29920		P		    262
29960		P		    290
30000		P		    320
30040		P		    292
30080		P		    322
30120		P		    313
30160		P		    247
30200		P		    411
30240		P		    664
30280		P		    322
30320		P		    319
30360		P		    319
30400		P		    316
30440		P		    322
30480		P		    312
30520		P		    333
30560		P		    309
30600		P		    320
30640		P		    326
30680		P		    326
30720		P		    314
30760		P		    312
30800		P		    326
30840		P		    323
30880		P		    317
30920		P		    316
30960		P		    330
31000		P		    309
31040		P		    328
31080		P		    315
31120		P		    318
31160		P		    325
31200		P		    317
31240		P		    314
31280		P		    322
31320		P		    328
31360		P		    319
31400		P		    307
31440		P		    324
31480		P		    327
31520		P		    324
31560		P		    320
31600		P		    316
31640		P		    310
31680		P		    323
31720		P		    315
31760		P		    324
31800		P		    326
31840		P		    318
31880		P		    317
31920		P		    310
31960		P		    329
32000		P		    310
32040		P		    331
32080		P		    309
32120		P		    330
32160		P		    312
32200		P		    323
32240		P		    324
32280		P		    314
32320		P		    325
32360		P		    312
32400		P		    324
32440		P		    318
32480		P		    331
32520		P		    305
32560		P		    321
32600		P		    325
32640		P		    314
32680		P		    318
32720		P		    327
32760		P		    312
32800		P		    327
32840		P		    321
32880		P		    317
32920		P		    313
32960		P		    329
33000		P		    318
33040		P		    314
33080		P		    322
33120		P		    317
33160		P		    319
33200		P		    319
33240		P		    319
33280		P		    324
33320		P		    328
33360		P		    311
33400		P		    325
33440		P		    314
33480		P		    319
33520		P		    315
33560		P		    326
33600		P		    319
33640		P		    325
33680		P		    313
33720		P		    316
33760		P		    323
33800		P		    316
33840		P		    348
33880		P		    315
33920		P		    325
33960		P		    299
34000		P		    315
34040		P		    326
34080		P		    316
34120		P		    323
34160		P		    320
34200		P		    352
34240		P		    296
34280		P		    327
34320		P		    295
34360		P		    331
34400		P		    334
34440		P		    299
34480		P		    314
34520		P		    325
34560		P		    322
34600		P		    312
34640		P		    326
34680		P		    308
34720		P		    323
34760		P		    323
34800		P		    319
34840		P		    317
34880		P		    318
34920		P		    332
34960		P		    314
35000		P		    315
35040		P		    327
35080		P		    313
35120		P		    323
35160		P		    316
35200		P		    332
35240		P		    311
35280		P		    330
35320		P		    306
35360		P		    321
35400		P		    316
35440		P		    319
35480		P		    330
35520		P		    314
35560		P		    326
35600		P		    306
35640		P		    315
35680		P		    335
35720		P		    313
35760		P		    338
35800		P		    300
35840		P		    328
35880		P		    310
35920		P		    330
35960		P		    320
36000		P		    336
36040		P		    311
36080		P		    314
36120		P		    338
36160		P		    302
36200		P		    311
36240		P		    326
36280		P		    310
36320		P		    330
36360		P		    322
36400		P		    317
36440		P		    323
36480		P		    305
36520		P		    325
36560		P		    352
36600		P		    280
36640		P		    359
36680		P		    285
36720		P		    318
36760		P		    339
36800		P		    337
36840		P		    311
36880		P		    303
36920		P		    317
36960		P		    329
37000		P		    310
37040		P		    331
37080		P		    333
37120		P		    303
37160		P		    313
37200		P		    311
37240		P		    346
37280		P		    311
37320		P		    303
37360		P		    353
37400		P		    289
37440		P		    334
37480		P		    301
37520		P		    332
37560		P		    320
37600		P		    332
37640		P		    334
37680		P		    276
37720		P		    326
37760		P		    339
37800		P		    300
37840		P		    340
37880		P		    315
37920		P		    324
37960		P		    313
38000		P		    342
38040		P		    303
38080		P		    294
38120		P		    328
38160		P		    323
38200		P		    308
38240		P		    320
38280		P		    322
38320		P		    337
38360		P		    311
38400		P		    318
38440		P		    307
38480		P		    320
38520		P		    322
38560		P		    330
38600		P		    302
38640		P		    319
38680		P		    322
38720		P		    311
38760		P		    321
38800		P		    321
38840		P		    312
38880		P		    323
38920		P		    313
38960		P		    324
39000		P		    314
39040		P		    319
39080		P		    323
39120		P		    326
39160		P		    311
39200		P		    317
39240		P		    333
39280		P		    311
39320		P		    322
39360		P		    317
39400		P		    329
39440		P		    312
39480		P		    322
39520		P		    314
39560		P		    319
39600		P		    318
39640		P		    328
39680		P		    325
39720		P		    314
39760		P		    314
39800		P		    320
39840		P		    326
39880		P		    318
39920		P		    314
39960		P		    315
40000		P		    327
40040		P		    319
40080		P		    326
40120		P		    323
40160		P		    312
40200		P		    326
40240		P		    306
40280		P		    319
40320		P		    320
40360		P		    336
40400		P		    326
40440		P		    309
40480		P		    317
40520		P		    327
40560		P		    315
40600		P		    311
40640		P		    313
40680		P		    326
40720		P		    324
40760		P		    311
40800		P		    325
40840		P		    317
40880		P		    319
40920		P		    316
40960		P		    331
41000		P		    313
41040		P		    323
41080		P		    342
41120		P		    319
41160		P		    324
41200		P		    320
41240		P		    310
41280		P		    323
41320		P		    321
41360		P		    322
41400		P		    310
41440		P		    329
41480		P		    314
41520		P		    316
41560		P		    326
41600		P		    315
41640		P		    321
41680		P		    318
41720		P		    324
41760		P		    325
41800		P		    311
41840		P		    320
41880		P		    322
41920		P		    311
41960		P		    329
42000		P		    309
42040		P		    321
42080		P		    336
42120		P		    322
42160		P		    304
42200		P		    317
42240		P		    329
42280		P		    310
42320		P		    330
42360		P		    307
42400		P		    329
42440		P		    322
42480		P		    314
42520		P		    324
42560		P		    309
42600		P		    317
42640		P		    336
42680		P		    307
42720		P		    333
42760		P		    315
42800		P		    320
42840		P		    326
42880		P		    305
42920		P		    333
42960		P		    310
43000		P		    323
43040		P		    339
43080		P		    295
43120		P		    322
43160		P		    314
43200		P		    320
43240		P		    342
43280		P		    324
43320		P		    319
43360		P		    312
43400		P		    311
43440		P		    317
43480		P		    339
43520		P		    302
43560		P		    314
43600		P		    337
43640		P		    296
43680		P		    322
43720		P		    318
43760		P		    322
43800		P		    329
43840		P		    314
43880		P		    328
43920		P		    310
43960		P		    316
44000		P		    320
44040		P		    320
44080		P		    331
44120		P		    307
44160		P		    337
44200		P		    305
44240		P		    328
44280		P		    304
44320		P		    316
44360		P		    316
44400		P		    318
44440		P		    317
44480		P		    308
44520		P		    331
44560		P		    315
44600		P		    316
44640		P		    321
44680		P		    267
44720		P		    383
44760		P		    315
44800		P		    313
44840		P		    325
44880		P		    316
44920		P		    327
44960		P		    318
45000		P		    319
45040		P		    315
45080		P		    285
45120		P		    349
45160		P		    334
45200		P		    299
45240		P		    331
45280		P		    296
45320		P		    343
45360		P		    318
45400		P		    301
45440		P		    317
45480		P		    324
45520		P		    258
45560		P		    265
45600		P		    269
45640		P		    512
45680		P		    317
45720		P		    342
45760		P		    313
45800		P		    329
45840		P		    308
45880		P		    324
45920		P		    315
45960		P		    324
46000		P		    322
46040		P		    320
46080		P		    314
46120		P		    314
46160		P		    321
46200		P		    323
46240		P		    322
46280		P		    319
46320		P		    319
46360		P		    321
46400		P		    318
46440		P		    321
46480		P		    320
46520		P		    320
46560		P		    322
46600		P		    316
46640		P		    332
46680		P		    308
46720		P		    334
46760		P		    321
46800		P		    330
46840		P		    294
46880		P		    320
46920		P		    340
46960		P		    293
47000		P		    325
47040		P		    316
47080		P		    323
47120		P		    310
47160		P		    333
47200		P		    307
47240		P		    318
47280		P		    331
47320		P		    318
47360		P		    319
47400		P		    316
47440		P		    320
47480		P		    328
47520		P		    307
47560		P		    316
47600		P		    324
47640		P		    319
47680		P		    320
47720		P		    357
47760		P		    300
47800		P		    317
47840		P		    327
47880		P		    313
47920		P		    316
47960		P		    313
48000		P		    324
48040		P		    314
48080		P		    322
48120		P		    338
48160		P		    310
48200		P		    305
48240		P		    341
48280		P		    320
48320		P		    306
48360		P		    327
48400		P		    320
48440		P		    335
48480		P		    295
48520		P		    327
48560		P		    307
48600		P		    331
48640		P		    322
48680		P		    312
48720		P		    321
48760		P		    328
48800		P		    304
48840		P		    319
48880		P		    331
48920		P		    323
48960		P		    307
49000		P		    315
49040		P		    332
49080		P		    318
49120		P		    331
49160		P		    303
49200		P		    314
49240		P		    331
49280		P		    331
49320		P		    319
49360		P		    316
49400		P		    314
49440		P		    330
49480		P		    311
49520		P		    308
49560		P		    340
49600		P		    303
49640		P		    326
49680		P		    316
49720		P		    322
49760		P		    309
49800		P		    342
49840		P		    297
49880		P		    340
49920		P		    299
49960		P		    335
50000		P		    300
50040		P		    327
50080		P		    315
50120		P		    328
50160		P		    327
50200		P		    318
50240		P		    306
50280		P		    318
50320		P		    321
50360		P		    319
50400		P		    325
50440		P		    306
50480		P		    321
50520		P		    328
50560		P		    311
50600		P		    328
50640		P		    319
50680		P		    300
50720		P		    330
50760		P		    321
50800		P		    314
50840		P		    313
50880		P		    336
50920		P		    308
50960		P		    331
51000		P		    315
51040		P		    306
51080		P		    328
51120		P		    328
51160		P		    318
51200		P		    317
51240		P		    320
51280		P		    308
51320		P		    342
51360		P		    316
51400		P		    322
51440		P		    308
51480		P		    328
51520		P		    314
51560		P		    324
51600		P		    317
51640		P		    326
51680		P		    324
51720		P		    329
51760		P		    310
51800		P		    315
51840		P		    318
51880		P		    322
51920		P		    321
51960		P		    318
52000		P		    319
52040		P		    322
52080		P		    320
52120		P		    313
52160		P		    318
52200		P		    319
52240		P		    327
52280		P		    323
52320		P		    314
52360		P		    315
52400		P		    325
52440		P		    328
52480		P		    328
52520		P		    294
52560		P		    331
52600		P		    330
52640		P		    299
52680		P		    327
52720		P		    332
52760		P		    301
52800		P		    339
52840		P		    307
52880		P		    320
52920		P		    317
52960		P		    330
53000		P		    313
53040		P		    329
53080		P		    307
53120		P		    347
53160		P		    307
53200		P		    303
53240		P		    331
53280		P		    308
53320		P		    325
53360		P		    323
53400		P		    319
53440		P		    318
53480		P		    313
53520		P		    330
53560		P		    311
53600		P		    318
53640		P		    321
53680		P		    323
53720		P		    317
53760		P		    318
53800		P		    321
53840		P		    321
53880		P		    340
53920		P		    311
53960		P		    314
54000		P		    324
54040		P		    314
54080		P		    336
54120		P		    301
54160		P		    313
54200		P		    333
54240		P		    328
54280		P		    306
54320		P		    324
54360		P		    321
54400		P		    314
54440		P		    320
54480		P		    322
54520		P		    318
54560		P		    319
54600		P		    321
54640		P		    314
54680		P		    333
54720		P		    304
54760		P		    319
54800		P		    343
54840		P		    307
54880		P		    313
54920		P		    313
54960		P		    337
55000		P		    310
55040		P		    328
55080		P		    303
55120		P		    330
55160		P		    308
55200		P		    326
55240		P		    337
55280		P		    316
55320		P		    299
55360		P		    323
55400		P		    323
55440		P		    332
55480		P		    312
55520		P		    308
55560		P		    317
55600		P		    330
55640		P		    310
55680		P		    326
55720		P		    316
55760		P		    315
55800		P		    322
55840		P		    316
55880		P		    327
55920		P		    325
55960		P		    317
56000		P		    313
56040		P		    306
56080		P		    322
56120		P		    322
56160		P		    325
56200		P		    315
56240		P		    315
56280		P		    342
56320		P		    307
56360		P		    318
56400		P		    313
56440		P		    326
56480		P		    320
56520		P		    310
56560		P		    320
56600		P		    338
56640		P		    303
56680		P		    332
56720		P		    320
56760		P		    319
56800		P		    307
56840		P		    322
56880		P		    316
56920		P		    320
56960		P		    338
57000		P		    311
57040		P		    320
57080		P		    320
57120		P		    318
57160		P		    335
57200		P		    309
57240		P		    319
57280		P		    351
57320		P		    321
57360		P		    291
57400		P		    339
57440		P		    294
57480		P		    350
57520		P		    288
57560		P		    327
57600		P		    324
57640		P		    309
57680		P		    338
57720		P		    335
57760		P		    291
57800		P		    317
57840		P		    321
57880		P		    312
57920		P		    332
57960		P		    339
58000		P		    289
58040		P		    264
58080		P		    387
58120		P		    312
58160		P		    303
58200		P		    305
58240		P		    343
58280		P		    329
58320		P		    296
58360		P		    336
58400		P		    327
58440		P		    316
58480		P		    267
58520		P		    276
58560		P		    415
58600		P		    311
58640		P		    249
58680		P		    304
58720		P		    307
58760		P		    256
58800		P		    314
58840		P		    259
58880		P		    270
58920		P		    292
58960		P		    272
59000		P		    287
59040		P		    345
59080		P		    431
59120		P		    524
59160		P		    274
59200		P		    237
59240		P		    263
59280		P		    317
59320		P		    303
59360		P		    296
59400		P		    311
59440		P		    373
59480		P		    254
59520		P		    272
59560		P		    273
59600		P		    321
59640		P		    250
59680		P		    241
59720		P		    307
59760		P		    284
59800		P		    314
59840		P		    231
59880		P		    306
59920		P		    271
59960		P		    333
60000		P		    385
60040		P		    266
60080		P		    251
60120		P		    254
60160		P		    361
60200		P		    266
60240		P		    269
60280		P		    275
60320		P		    464
60360		P		    266
60400		P		    270
60440		P		    235
60480		P		    277
60520		P		    383
60560		P		    290
60600		P		    305
60640		P		    280
60680		P		    282
60720		P		    281
60760		P		    300
60800		P		    278
60840		P		    342
60880		P		    414
60920		P		    279
60960		P		    247
61000		P		    315
61040		P		    311
61080		P		    307
61120		P		    342
61160		P		    276
61200		P		    414
61240		P		    262
61280		P		   1532
61320		P		    332
61360		P		    302
61400		P		    323
61440		P		    320
61480		P		    319
61520		P		    320
61560		P		    261
61600		P		    268
61640		P		    311
61680		P		    225
61720		P		    244
61760		P		    234
61800		P		    195
61840		P		    211
61880		P		    235
61920		P		    256
61960		P		    243
62000		P		    274
62040		P		    252
62080		P		    378
62120		P		    225
62160		P		    200
62200		P		    216
62240		P		    243
62280		P		    304
62320		P		    315
62360		P		    282
62400		P		    372
62440		P		    306
62480		P		    301
62520		P		    296
62560		P		    289
62600		P		    342
62640		P		    297
62680		P		    313
62720		P		    349
62760		P		    379
62800		P		    268
62840		P		    349
62880		P		    289
62920		P		    265
62960		P		    337
63000		P		    361
63040		P		    308
63080		P		    285
63120		P		    298
63160		P		    416
63200		P		    269
63240		P		    358
63280		P		    316
63320		P		    272
63360		P		    264
63400		P		    355
63440		P		    299
63480		P		    413
63520		P		    372
63560		P		    241
63600		P		    270
63640		P		    343
63680		P		    262
63720		P		    451
63760		P		    260
63800		P		    318
63840		P		    268
63880		P		    312
63920		P		    302
63960		P		    398
64000		P		    292
64040		P		    267
64080		P		    493
64120		P		   1575
64160		P		    329
64200		P		    317
64240		P		    316
64280		P		    320
64320		P		    315
64360		P		    322
64400		P		    319
64440		P		    311
64480		P		    318
64520		P		    306
64560		P		    347
64600		P		    319
64640		P		    319
64680		P		    326
64720		P		    296
64760		P		    336
64800		P		    314
64840		P		    324
64880		P		    327
64920		P		    318
64960		P		    314
65000		P		    324
65040		P		    313
65080		P		    328
65120		P		    315
65160		P		    315
65200		P		    315
65240		P		    326
65280		P		    319
65320		P		    326
65360		P		    314
65400		P		    312
65440		P		    329
65480		P		    324
65520		P		    313
65560		P		    319
65600		P		    320
65640		P		    317
65680		P		    308
65720		P		    328
65760		P		    321
65800		P		    317
65840		P		    315
65880		P		    324
65920		P		    322
65960		P		    320
66000		P		    320
66040		P		    317
66080		P		    325
66120		P		    321
66160		P		    319
66200		P		    317
66240		P		    317
66280		P		    316
66320		P		    326
66360		P		    321
66400		P		    323
66440		P		    321
66480		P		    316
66520		P		    324
66560		P		    312
66600		P		    320
66640		P		    318
66680		P		    319
66720		P		    322
66760		P		    308
66800		P		    327
66840		P		    324
66880		P		    327
66920		P		    317
66960		P		    315
67000		P		    315
67040		P		    324
67080		P		    321
67120		P		    318
67160		P		    320
67200		P		    313
67240		P		    323
67280		P		    323
67320		P		    320
67360		P		    323
67400		P		    318
67440		P		    296
67480		P		    328
67520		P		    316
67560		P		    340
67600		P		    322
67640		P		    317
67680		P		    314
67720		P		    319
67760		P		    335
67800		P		    310
67840		P		    319
67880		P		    321
67920		P		    317
67960		P		    320
68000		P		    315
68040		P		    324
68080		P		    316
68120		P		    307
68160		P		    280
68200		P		    317
68240		P		    333
68280		P		    359
68320		P		    303
68360		P		    342
68400		P		    305
68440		P		    305
68480		P		    318
68520		P		    347
68560		P		    321
68600		P		    318
68640		P		    326
68680		P		    324
68720		P		    314
68760		P		    323
68800		P		    314
68840		P		    321
68880		P		    319
68920		P		    324
68960		P		    318
69000		P		    319
69040		P		    320
69080		P		    322
69120		P		    313
69160		P		    335
69200		P		    305
69240		P		    328
69280		P		    347
69320		P		    288
69360		P		    326
69400		P		    325
69440		P		    304
69480		P		    345
69520		P		    312
69560		P		    300
69600		P		    325
69640		P		    315
69680		P		    327
69720		P		    316
