Time, StartPointBuffer, EndPointBuffer
917.120000, 5927.127930, 6938.898438
917.160000, 5918.627930, 6997.398438
917.200000, 5920.228027, 6994.798340
917.240000, 5918.828125, 6893.198242
917.280000, 5915.428223, 6870.598145
917.320000, 5928.028320, 6934.998047
917.360000, 5937.628418, 7023.397949
917.400000, 5936.228516, 7106.797852
917.440000, 5949.828613, 7162.197754
917.480000, 5954.428711, 7230.597656
917.520000, 5946.028809, 7247.997559
917.560000, 5953.628906, 7330.397461
917.600000, 5953.729004, 7404.297363
917.640000, 5953.829102, 6501.197266
917.680000, 5960.929199, 6524.097168
917.720000, 5940.029297, 6521.997070
917.760000, 5947.129395, 6514.896973
917.800000, 5934.229492, 6523.796875
917.840000, 5933.329590, 6526.696777
917.880000, 5937.429688, 6528.596680
917.920000, 5936.529785, 6532.496582
917.960000, 5910.629883, 6532.396484
918.000000, 5908.029785, 6508.996582
918.040000, 5875.429688, 6529.596680
918.080000, 5833.829590, 6524.196777
918.120000, 5792.229492, 6515.796875
918.160000, 5757.629395, 6498.396973
918.200000, 5716.029297, 6517.997070
918.240000, 5679.429199, 6509.597168
918.280000, 5650.829102, 6504.197266
918.320000, 5656.229004, 6487.797363
918.360000, 5610.628906, 6500.397461
918.400000, 5623.028809, 6471.997559
918.440000, 5654.428711, 6431.597656
918.480000, 5727.828613, 6399.197754
918.520000, 5866.228516, 6368.797852
918.560000, 5988.628418, 6334.397949
918.600000, 6118.028320, 6301.998047
918.640000, 6188.428223, 6272.598145
918.680000, 6235.828125, 6236.198242
918.720000, 6257.228027, 6209.798340
918.760000, 6287.627930, 6177.398438
918.800000, 6251.328125, 6215.698242
918.840000, 6221.028320, 6255.998047
918.880000, 6205.728516, 6280.297852
918.920000, 6150.428711, 6307.597656
918.960000, 6114.128906, 6345.897461
919.000000, 6107.829102, 6369.197266
919.040000, 6051.529297, 6401.497070
919.080000, 6012.229492, 6446.796875
919.120000, 5998.929688, 6476.096680
919.160000, 5939.629883, 6509.396484
919.200000, 5972.129883, 6507.896484
919.240000, 5952.629883, 6499.396484
919.280000, 5946.129883, 6518.896484
919.320000, 5941.629883, 6510.396484
919.360000, 5946.129883, 6521.896484
919.400000, 5949.629883, 6521.396484
919.440000, 5946.129883, 6515.896484
919.480000, 5942.629883, 6515.396484
919.520000, 5951.129883, 6539.896484
919.560000, 5941.629883, 6545.396484
919.600000, 5942.929688, 6581.096680
919.640000, 5940.229492, 6625.796875
919.680000, 5946.529297, 6670.497070
919.720000, 5945.829102, 6708.197266
919.760000, 5947.128906, 6752.897461
919.800000, 5956.428711, 6792.597656
919.840000, 5948.728516, 6824.297852
919.880000, 5942.028320, 6821.998047
919.920000, 5946.328125, 6870.698242
919.960000, 5941.627930, 6891.398438
920.000000, 5941.927734, 6893.098633
920.040000, 5946.227539, 6852.798828
920.080000, 5944.527344, 6747.499023
920.120000, 5943.827148, 6658.199219
920.160000, 5943.126953, 6561.899414
920.200000, 5937.426758, 6524.599609
920.240000, 5944.726563, 6510.299805
920.280000, 5945.026367, 6522.000000
920.320000, 5941.326172, 6524.700195
920.360000, 5945.625977, 6526.400391
920.400000, 5937.525879, 6522.500488
920.440000, 5936.425781, 6503.600586
920.480000, 5937.325684, 6524.700684
920.520000, 5941.225586, 6526.800781
920.560000, 5922.125488, 6498.900879
920.600000, 5888.025391, 6521.000977
920.640000, 5886.925293, 6526.101074
920.680000, 5848.825195, 6505.201172
920.720000, 5841.725098, 6530.301270
920.760000, 5864.625000, 6498.401367
920.800000, 5902.625000, 6510.401367
920.840000, 5953.625000, 6509.401367
920.880000, 5959.625000, 6506.401367
920.920000, 5968.625000, 6494.401367
920.960000, 5968.625000, 6483.401367
921.000000, 5986.625000, 6479.401367
921.040000, 5987.625000, 6475.401367
921.080000, 5997.625000, 6459.401367
921.120000, 6008.625000, 6461.401367
921.160000, 6007.625000, 6452.401367
921.200000, 6001.325195, 6461.701172
921.240000, 5998.025391, 6462.000977
921.280000, 5987.725586, 6469.300781
921.320000, 5981.425781, 6474.600586
921.360000, 5974.125977, 6471.900391
921.400000, 5919.826172, 6486.200195
921.440000, 5925.526367, 6499.500000
921.480000, 5927.226563, 6501.799805
921.520000, 5935.926758, 6513.099609
921.560000, 5930.626953, 6519.399414
921.600000, 5933.026855, 6513.999512
921.640000, 5938.426758, 6514.599609
921.680000, 5944.826660, 6514.199707
921.720000, 5944.226563, 6513.799805
921.760000, 5950.626465, 6518.399902
921.800000, 5949.026367, 6510.000000
921.840000, 5949.426270, 6508.600098
921.880000, 5944.826172, 6511.200195
921.920000, 5950.226074, 6505.800293
921.960000, 5949.625977, 6512.400391
922.000000, 5951.125977, 6513.900391
922.040000, 5966.625977, 6513.400391
922.080000, 5955.125977, 6509.900391
922.120000, 5944.625977, 6529.400391
922.160000, 5953.125977, 6563.900391
922.200000, 5957.625977, 6565.400391
922.240000, 5951.125977, 6603.900391
922.280000, 5945.625977, 6611.400391
922.320000, 5952.125977, 6588.900391
922.360000, 5953.625977, 6559.400391
922.400000, 5946.726074, 6517.300293
922.440000, 5942.826172, 6520.200195
922.480000, 5951.926270, 6520.100098
922.520000, 5938.026367, 6529.000000
922.560000, 5935.126465, 6519.899902
922.600000, 5934.226563, 6527.799805
922.640000, 5943.326660, 6526.699707
922.680000, 5939.426758, 6524.599609
922.720000, 5932.526855, 6534.499512
922.760000, 5927.626953, 6535.399414
922.800000, 5940.327148, 6530.699219
922.840000, 5916.027344, 6532.999023
922.880000, 5905.727539, 6531.298828
922.920000, 5929.427734, 6530.598633
922.960000, 5905.127930, 6576.898438
923.000000, 5864.828125, 6563.198242
923.040000, 5844.528320, 6553.498047
923.080000, 5799.228516, 6536.797852
923.120000, 5716.928711, 6534.097656
923.160000, 5654.628906, 6531.397461
923.200000, 5605.628906, 6498.397461
923.240000, 5591.628906, 6464.397461
923.280000, 5576.628906, 6437.397461
923.320000, 5539.628906, 6403.397461
923.360000, 5515.628906, 6377.397461
923.400000, 5506.628906, 6349.397461
923.440000, 5452.628906, 6326.397461
923.480000, 5410.628906, 6293.397461
923.520000, 5362.628906, 6266.397461
923.560000, 5329.628906, 6235.397461
923.600000, 5310.128906, 6157.897461
923.640000, 5303.628906, 6107.397461
923.680000, 5301.128906, 6055.897461
923.720000, 5302.628906, 5985.397461
923.760000, 5297.128906, 5918.897461
923.800000, 5306.628906, 5863.397461
923.840000, 5322.128906, 5806.897461
923.880000, 5401.628906, 5738.397461
923.920000, 5453.128906, 5674.897461
923.960000, 5534.628906, 5619.397461
924.000000, 5583.628906, 5581.397461
924.040000, 5697.628906, 5530.397461
924.080000, 5852.628906, 5502.397461
924.120000, 5961.628906, 5463.397461
924.160000, 6043.628906, 5422.397461
924.200000, 6148.628906, 5371.397461
924.240000, 6189.628906, 5333.397461
924.280000, 6243.628906, 5298.397461
924.320000, 6300.628906, 5261.397461
924.360000, 6333.628906, 5209.397461
924.400000, 6311.729004, 5274.297363
924.440000, 6269.829102, 5325.197266
924.480000, 6244.929199, 5342.097168
924.520000, 6208.029297, 5406.997070
924.560000, 6169.129395, 5487.896973
924.600000, 6116.229492, 5548.796875
924.640000, 6088.329590, 5634.696777
924.680000, 6044.429688, 5757.596680
924.720000, 6001.529785, 5860.496582
924.760000, 6003.629883, 5977.396484
924.800000, 5994.729980, 6026.296387
924.840000, 5978.830078, 6076.196289
924.880000, 5988.930176, 6148.096191
924.920000, 6013.030273, 6206.996094
924.960000, 6013.130371, 6250.895996
925.000000, 6011.230469, 6339.795898
925.040000, 5996.330566, 6416.695801
925.080000, 5988.430664, 6499.595703
925.120000, 5945.530762, 6567.495605
925.160000, 5907.630859, 6654.395508
925.200000, 5939.331055, 6718.695313
925.240000, 5930.031250, 6778.995117
925.280000, 5963.731445, 6835.294922
925.320000, 5994.431641, 6898.594727
925.360000, 5982.131836, 6946.894531
925.400000, 5985.832031, 6989.194336
925.440000, 6030.532227, 6967.494141
925.480000, 6103.232422, 6973.793945
925.520000, 6187.932617, 6950.093750
925.560000, 6266.632813, 6938.393555
925.600000, 6329.432617, 6897.593750
925.640000, 6382.232422, 6815.793945
925.680000, 6412.032227, 6779.994141
925.720000, 6471.832031, 6771.194336
925.760000, 6492.631836, 6739.394531
925.800000, 6470.431641, 6771.594727
925.840000, 6511.231445, 6790.794922
925.880000, 6553.031250, 6806.995117
925.920000, 6530.831055, 6847.195313
925.960000, 6495.630859, 6862.395508
926.000000, 6443.530762, 6920.495605
926.040000, 6388.430664, 6961.595703
926.080000, 6329.330566, 7014.695801
926.120000, 6281.230469, 7069.795898
926.160000, 6217.130371, 7138.895996
926.200000, 6176.030273, 7182.996094
926.240000, 6121.930176, 7243.096191
926.280000, 6066.830078, 7302.196289
926.320000, 5996.729980, 7316.296387
926.360000, 5950.629883, 7374.396484
926.400000, 5947.029785, 7384.996582
926.440000, 5947.429688, 7369.596680
926.480000, 5947.829590, 7340.196777
926.520000, 5929.229492, 7334.796875
926.560000, 5925.629395, 7331.396973
926.600000, 5931.029297, 7340.997070
926.640000, 5936.429199, 7343.597168
926.680000, 5932.829102, 7381.197266
926.720000, 5948.229004, 7413.797363
926.760000, 5932.628906, 7386.397461
926.800000, 5924.829102, 7398.197266
926.840000, 5941.029297, 7366.997070
926.880000, 5923.229492, 7338.796875
926.920000, 5923.429688, 7353.596680
926.960000, 5925.629883, 7352.396484
927.000000, 5930.830078, 7310.196289
927.040000, 5928.030273, 7239.996094
927.080000, 5932.230469, 7157.795898
927.120000, 5950.430664, 7081.595703
927.160000, 5929.630859, 6985.395508
927.200000, 5929.130859, 6898.895508
927.240000, 5942.630859, 6835.395508
927.280000, 5935.130859, 6741.895508
927.320000, 5945.630859, 6687.395508
927.360000, 5949.130859, 6675.895508
927.400000, 5940.630859, 6601.395508
927.440000, 5943.130859, 6525.895508
927.480000, 5955.630859, 6514.395508
927.520000, 5946.130859, 6515.895508
927.560000, 5937.630859, 6511.395508
927.600000, 5971.331055, 6510.695313
927.640000, 5946.031250, 6513.995117
927.680000, 5940.731445, 6506.294922
927.720000, 5939.431641, 6514.594727
927.760000, 5941.131836, 6499.894531
927.800000, 5945.832031, 6498.194336
927.840000, 5968.532227, 6497.494141
927.880000, 5966.232422, 6511.793945
927.920000, 5963.932617, 6502.093750
927.960000, 5962.632813, 6504.393555
928.000000, 5958.833008, 6505.193359
928.040000, 5953.033203, 6505.993164
928.080000, 5952.233398, 6525.792969
928.120000, 5934.433594, 6530.592773
928.160000, 5941.633789, 6526.392578
928.200000, 5938.833984, 6522.192383
928.240000, 5939.034180, 6526.992188
928.280000, 5935.234375, 6512.791992
928.320000, 5931.434570, 6529.591797
928.360000, 5936.634766, 6540.391602
928.400000, 5926.434570, 6524.591797
928.440000, 5930.234375, 6542.791992
928.480000, 5932.034180, 6542.992188
928.520000, 5939.833984, 6541.192383
928.560000, 5923.633789, 6536.392578
928.600000, 5928.433594, 6539.592773
928.640000, 5921.233398, 6535.792969
928.680000, 5936.033203, 6517.993164
928.720000, 5928.833008, 6539.193359
928.760000, 5926.632813, 6540.393555
928.800000, 5925.432617, 6526.593750
928.840000, 5939.232422, 6533.793945
928.880000, 5933.032227, 6522.994141
928.920000, 5933.832031, 6519.194336
928.960000, 5942.631836, 6527.394531
929.000000, 5930.431641, 6524.594727
929.040000, 5932.231445, 6511.794922
929.080000, 5937.031250, 6520.995117
929.120000, 5945.831055, 6529.195313
929.160000, 5947.630859, 6494.395508
929.200000, 5934.331055, 6520.695313
929.240000, 5937.031250, 6526.995117
929.280000, 5939.731445, 6529.294922
929.320000, 5931.431641, 6528.594727
929.360000, 5931.131836, 6524.894531
929.400000, 5933.832031, 6503.194336
929.440000, 5936.532227, 6506.494141
929.480000, 5930.232422, 6509.793945
929.520000, 5931.932617, 6512.093750
929.560000, 5939.632813, 6514.393555
929.600000, 5934.132813, 6517.893555
929.640000, 5932.632813, 6516.393555
929.680000, 5935.132813, 6531.893555
929.720000, 5930.632813, 6522.393555
929.760000, 5930.132813, 6522.893555
929.800000, 5923.632813, 6520.393555
929.840000, 5924.132813, 6521.893555
929.880000, 5928.632813, 6523.393555
929.920000, 5926.132813, 6515.893555
929.960000, 5924.632813, 6526.393555
930.000000, 5916.632813, 6521.393555
930.040000, 5905.632813, 6518.393555
930.080000, 5917.632813, 6509.393555
930.120000, 5916.632813, 6524.393555
930.160000, 5911.632813, 6518.393555
930.200000, 5909.632813, 6524.393555
930.240000, 5919.632813, 6508.393555
930.280000, 5903.632813, 6514.393555
930.320000, 5899.632813, 6515.393555
930.360000, 5905.632813, 6516.393555
930.400000, 5908.532715, 6500.493652
930.440000, 5926.432617, 6504.593750
930.480000, 5933.332520, 6501.693848
930.520000, 5932.232422, 6490.793945
930.560000, 5929.132324, 6500.894043
930.600000, 5942.032227, 6496.994141
930.640000, 5944.932129, 6490.094238
930.680000, 5957.832031, 6479.194336
930.720000, 5971.731934, 6475.294434
930.760000, 5953.631836, 6484.394531
930.800000, 5965.731934, 6482.294434
930.840000, 5968.832031, 6480.194336
930.880000, 5972.932129, 6489.094238
930.920000, 5950.032227, 6489.994141
930.960000, 5968.132324, 6487.894043
931.000000, 5973.232422, 6485.793945
931.040000, 5947.332520, 6492.693848
931.080000, 5949.432617, 6491.593750
931.120000, 5952.532715, 6484.493652
931.160000, 5935.632813, 6491.393555
931.200000, 5936.532715, 6492.493652
931.240000, 5962.432617, 6489.593750
931.280000, 5962.332520, 6493.693848
931.320000, 5963.232422, 6493.793945
931.360000, 5978.132324, 6499.894043
931.400000, 5967.032227, 6498.994141
931.440000, 5967.932129, 6494.094238
931.480000, 5982.832031, 6496.194336
931.520000, 5980.731934, 6497.294434
931.560000, 5975.631836, 6506.394531
931.600000, 5973.531738, 6522.494629
931.640000, 5963.431641, 6515.594727
931.680000, 5959.331543, 6521.694824
931.720000, 5962.231445, 6531.794922
931.760000, 5952.131348, 6538.895020
931.800000, 5959.031250, 6533.995117
931.840000, 5952.931152, 6555.095215
931.880000, 5943.831055, 6564.195313
931.920000, 5950.730957, 6563.295410
931.960000, 5935.630859, 6567.395508
932.000000, 5939.530762, 6552.495605
932.040000, 5944.430664, 6548.595703
932.080000, 5944.330566, 6552.695801
932.120000, 5944.230469, 6558.795898
932.160000, 5944.130371, 6548.895996
932.200000, 5941.030273, 6548.996094
932.240000, 5938.930176, 6539.096191
932.280000, 5942.830078, 6528.196289
932.320000, 5952.729980, 6549.296387
932.360000, 5942.629883, 6535.396484
932.400000, 5942.830078, 6531.196289
932.440000, 5944.030273, 6525.996094
932.480000, 5940.230469, 6547.795898
932.520000, 5949.430664, 6528.595703
932.560000, 5941.630859, 6522.395508
932.600000, 5946.831055, 6547.195313
932.640000, 5945.031250, 6543.995117
932.680000, 5941.231445, 6539.794922
932.720000, 5942.431641, 6555.594727
932.760000, 5939.631836, 6555.394531
932.800000, 5943.131836, 6529.894531
932.840000, 5949.631836, 6530.394531
932.880000, 5936.131836, 6529.894531
932.920000, 5949.631836, 6515.394531
932.960000, 5938.131836, 6526.894531
933.000000, 5951.631836, 6526.394531
933.040000, 5945.131836, 6511.894531
933.080000, 5944.631836, 6514.394531
933.120000, 5947.131836, 6519.894531
933.160000, 5941.631836, 6518.394531
933.200000, 5941.931641, 6525.094727
933.240000, 5944.231445, 6525.794922
933.280000, 5951.531250, 6519.495117
933.320000, 5948.831055, 6526.195313
933.360000, 5940.130859, 6515.895508
933.400000, 5937.430664, 6518.595703
933.440000, 5937.730469, 6524.295898
933.480000, 5934.030273, 6513.996094
933.520000, 5951.330078, 6525.696289
933.560000, 5935.629883, 6522.396484
933.600000, 5935.529785, 6517.496582
933.640000, 5935.429688, 6517.596680
933.680000, 5937.329590, 6517.696777
933.720000, 5950.229492, 6517.796875
933.760000, 5953.129395, 6520.896973
933.800000, 5944.029297, 6522.997070
933.840000, 5951.929199, 6519.097168
933.880000, 5938.829102, 6509.197266
933.920000, 5940.729004, 6519.297363
933.960000, 5939.628906, 6518.397461
934.000000, 5948.128906, 6516.897461
934.040000, 5936.628906, 6520.397461
934.080000, 5925.128906, 6510.897461
934.120000, 5928.628906, 6518.397461
934.160000, 5897.128906, 6512.897461
934.200000, 5882.628906, 6514.397461
934.240000, 5883.128906, 6517.897461
934.280000, 5874.628906, 6516.397461
934.320000, 5866.128906, 6518.897461
934.360000, 5875.628906, 6515.397461
934.400000, 5876.528809, 6502.497559
934.440000, 5891.428711, 6509.597656
934.480000, 5883.328613, 6489.697754
934.520000, 5921.228516, 6494.797852
934.560000, 5929.128418, 6474.897949
934.600000, 5975.028320, 6474.998047
934.640000, 5971.928223, 6469.098145
934.680000, 5962.828125, 6460.198242
934.720000, 5976.728027, 6459.298340
934.760000, 5990.627930, 6452.398438
934.800000, 5998.027832, 6454.998535
934.840000, 5986.427734, 6452.598633
934.880000, 5984.827637, 6460.198730
934.920000, 5992.227539, 6473.798828
934.960000, 5979.627441, 6481.398926
935.000000, 5985.027344, 6485.999023
935.040000, 5972.427246, 6494.599121
935.080000, 5970.827148, 6482.199219
935.120000, 5974.227051, 6502.799316
935.160000, 5954.626953, 6508.399414
935.200000, 5951.626953, 6510.399414
935.240000, 5962.626953, 6510.399414
935.280000, 5975.626953, 6499.399414
935.320000, 5957.626953, 6498.399414
935.360000, 5958.626953, 6509.399414
935.400000, 5944.626953, 6503.399414
935.440000, 5944.626953, 6518.399414
935.480000, 5944.626953, 6518.399414
935.520000, 5947.626953, 6521.399414
935.560000, 5947.626953, 6514.399414
935.600000, 5939.327148, 6526.699219
935.640000, 5950.027344, 6538.999023
935.680000, 5950.727539, 6536.298828
935.720000, 5941.427734, 6568.598633
935.760000, 5937.127930, 6583.898438
935.800000, 5932.828125, 6584.198242
935.840000, 5932.528320, 6593.498047
935.880000, 5937.228516, 6602.797852
935.920000, 5930.928711, 6594.097656
935.960000, 5930.628906, 6600.397461
936.000000, 5924.028809, 6590.997559
936.040000, 5928.428711, 6604.597656
936.080000, 5930.828613, 6572.197754
936.120000, 5932.228516, 6569.797852
936.160000, 5933.628418, 6529.397949
936.200000, 5933.028320, 6537.998047
936.240000, 5933.428223, 6552.598145
936.280000, 5931.828125, 6544.198242
936.320000, 5941.228027, 6535.798340
936.360000, 5929.627930, 6522.398438
936.400000, 5926.127930, 6527.898438
936.440000, 5936.627930, 6523.398438
936.480000, 5949.127930, 6509.898438
936.520000, 5946.627930, 6516.398438
936.560000, 5935.127930, 6504.898438
936.600000, 5936.627930, 6511.398438
936.640000, 5939.127930, 6506.898438
936.680000, 5949.627930, 6497.398438
936.720000, 5950.127930, 6510.898438
936.760000, 5956.627930, 6511.398438
936.800000, 5954.427734, 6500.598633
936.840000, 5948.227539, 6487.798828
936.880000, 5935.027344, 6505.999023
936.920000, 5946.827148, 6505.199219
936.960000, 5946.626953, 6519.399414
937.000000, 5944.426758, 6519.599609
937.040000, 5954.226563, 6519.799805
937.080000, 5943.026367, 6517.000000
937.120000, 5951.826172, 6517.200195
937.160000, 5937.625977, 6526.400391
937.200000, 5907.326172, 6514.700195
937.240000, 5888.026367, 6513.000000
937.280000, 5877.726563, 6521.299805
937.320000, 5803.426758, 6524.599609
937.360000, 5682.126953, 6527.899414
937.400000, 5571.827148, 6527.199219
937.440000, 5470.527344, 6521.499023
937.480000, 5386.227539, 6526.798828
937.520000, 5551.927734, 6526.098633
937.560000, 5940.627930, 6533.398438
937.600000, 5942.027832, 6529.998535
937.640000, 5943.427734, 6528.598633
937.680000, 5943.827637, 6528.198730
937.720000, 5939.227539, 6527.798828
937.760000, 5941.627441, 6529.398926
937.800000, 5947.027344, 6529.999023
937.840000, 5945.427246, 6532.599121
937.880000, 5941.827148, 6524.199219
937.920000, 5938.227051, 6536.799316
937.960000, 5944.626953, 6541.399414
938.000000, 5941.626953, 6532.399414
938.040000, 5949.626953, 6521.399414
938.080000, 5939.626953, 6525.399414
938.120000, 5936.626953, 6538.399414
938.160000, 5940.626953, 6538.399414
938.200000, 5942.626953, 6537.399414
938.240000, 5947.626953, 6528.399414
938.280000, 5944.626953, 6529.399414
938.320000, 5943.626953, 6524.399414
938.360000, 5937.626953, 6525.399414
938.400000, 5935.327148, 6529.699219
938.440000, 5942.027344, 6540.999023
938.480000, 5944.727539, 6527.298828
938.520000, 5936.427734, 6525.598633
938.560000, 5941.127930, 6525.898438
938.600000, 5952.828125, 6514.198242
938.640000, 5936.528320, 6523.498047
938.680000, 5946.228516, 6512.797852
938.720000, 5941.928711, 6525.097656
938.760000, 5927.628906, 6555.397461
938.800000, 5897.329102, 6573.697266
938.840000, 5913.029297, 6582.997070
938.880000, 5855.729492, 6656.296875
938.920000, 5816.429688, 6776.596680
938.960000, 5761.129883, 6885.896484
939.000000, 5728.830078, 6986.196289
939.040000, 5730.530273, 7069.496094
939.080000, 5769.230469, 6902.795898
939.120000, 5871.930664, 6513.095703
939.160000, 5950.630859, 6510.395508
939.200000, 5959.030762, 6509.995605
939.240000, 5955.430664, 6510.595703
939.280000, 5947.830566, 6516.195801
939.320000, 5964.230469, 6514.795898
939.360000, 5946.630371, 6510.395996
939.400000, 5952.030273, 6512.996094
939.440000, 5952.430176, 6517.596191
939.480000, 5960.830078, 6522.196289
939.520000, 5956.229980, 6516.796387
939.560000, 5938.629883, 6520.396484
939.600000, 5931.229980, 6511.796387
939.640000, 5928.830078, 6521.196289
939.680000, 5901.430176, 6523.596191
939.720000, 5924.030273, 6518.996094
939.760000, 5914.630371, 6516.395996
939.800000, 5884.230469, 6510.795898
939.840000, 5845.830566, 6513.195801
939.880000, 5800.430664, 6513.595703
939.920000, 5740.030762, 6518.995605
939.960000, 5683.630859, 6521.395508
940.000000, 5609.730957, 6489.295410
940.040000, 5545.831055, 6461.195313
940.080000, 5476.931152, 6444.095215
940.120000, 5414.031250, 6413.995117
940.160000, 5359.131348, 6376.895020
940.200000, 5286.231445, 6367.794922
940.240000, 5234.331543, 6332.694824
940.280000, 5215.431641, 6311.594727
940.320000, 5202.531738, 6300.494629
940.360000, 5148.631836, 6306.394531
940.400000, 5208.231934, 6212.794434
940.440000, 5270.832031, 6192.194336
940.480000, 5294.432129, 6153.594238
940.520000, 5343.032227, 6130.994141
940.560000, 5403.632324, 6085.394043
940.600000, 5462.232422, 6005.793945
940.640000, 5507.832520, 5889.193848
940.680000, 5561.432617, 5708.593750
940.720000, 5629.032715, 5551.993652
940.760000, 5707.632813, 5463.393555
940.800000, 7017.333008, 5442.693359
940.840000, 7043.033203, 5425.993164
940.880000, 7067.733398, 5385.292969
940.920000, 7085.433594, 5378.592773
940.960000, 7122.133789, 5348.892578
941.000000, 7131.833984, 5324.192383
941.040000, 7120.534180, 5291.492188
941.080000, 7089.234375, 5271.791992
941.120000, 7049.934570, 5265.091797
941.160000, 7004.634766, 5249.391602
941.200000, 6882.634766, 5358.391602
941.240000, 6763.634766, 5492.391602
941.280000, 6627.634766, 5576.391602
941.320000, 6514.634766, 5692.391602
941.360000, 6336.634766, 5829.391602
941.400000, 6179.634766, 5974.391602
941.440000, 5988.634766, 6126.391602
941.480000, 5766.634766, 6293.391602
941.520000, 5581.634766, 6456.391602
941.560000, 5488.634766, 6662.391602
941.600000, 5518.234863, 6706.791504
941.640000, 5607.834961, 6756.191406
941.680000, 5624.435059, 6799.591309
941.720000, 5717.035156, 6834.991211
941.760000, 6383.635254, 6888.391113
941.800000, 6429.235352, 6920.791016
941.840000, 6470.835449, 6920.190918
941.880000, 6531.435547, 6913.590820
941.920000, 6580.035645, 6947.990723
941.960000, 6607.635742, 6922.390625
942.000000, 6546.335938, 7005.690430
942.040000, 6497.036133, 7127.990234
942.080000, 6405.736328, 7225.290039
942.120000, 6348.436523, 7310.589844
942.160000, 6296.136719, 7397.889648
942.200000, 6222.836914, 7498.189453
942.240000, 6149.537109, 7590.489258
942.280000, 6072.237305, 7668.789063
942.320000, 6007.937500, 7736.088867
942.360000, 5940.637695, 6516.388672
942.400000, 5949.037598, 6513.988770
942.440000, 5955.437500, 6512.588867
942.480000, 5949.837402, 6518.188965
942.520000, 5941.237305, 6504.789063
942.560000, 5900.637207, 6518.389160
942.600000, 5866.037109, 6552.989258
942.640000, 5814.437012, 6607.589355
942.680000, 5789.836914, 6670.189453
942.720000, 5805.236816, 6738.789551
942.760000, 5793.636719, 6754.389648
942.800000, 5806.736816, 6752.289551
942.840000, 5785.836914, 6767.189453
942.880000, 5772.937012, 6759.089355
942.920000, 5771.037109, 6815.989258
942.960000, 5728.137207, 6851.889160
943.000000, 6045.237305, 6921.789063
943.040000, 6051.337402, 7022.688965
943.080000, 6061.437500, 7086.588867
943.120000, 6080.537598, 7058.488770
943.160000, 6090.637695, 7059.388672
943.200000, 6086.037598, 7029.988770
943.240000, 6057.437500, 7073.588867
943.280000, 6042.837402, 7041.188965
943.320000, 6032.237305, 6434.789063
943.360000, 6020.637207, 6449.389160
943.400000, 6008.037109, 6467.989258
943.440000, 5985.437012, 6467.589355
943.480000, 5967.836914, 6479.189453
943.520000, 5975.236816, 6511.789551
943.560000, 5937.636719, 6521.389648
943.600000, 5947.336914, 6503.689453
943.640000, 5946.037109, 6527.989258
943.680000, 5938.737305, 6518.289063
943.720000, 5958.437500, 6503.588867
943.760000, 5945.137695, 6509.888672
943.800000, 5948.837891, 6516.188477
943.840000, 5939.538086, 6526.488281
943.880000, 5917.238281, 6523.788086
943.920000, 5936.938477, 6524.087891
943.960000, 5949.638672, 6515.387695
944.000000, 5942.138672, 6509.887695
944.040000, 5937.638672, 6516.387695
944.080000, 5936.138672, 6525.887695
944.120000, 5889.638672, 6567.387695
944.160000, 5836.138672, 6602.887695
944.200000, 5799.638672, 6655.387695
944.240000, 5756.138672, 6680.887695
944.280000, 5695.638672, 6666.387695
944.320000, 5619.138672, 6678.887695
944.360000, 5569.638672, 6681.387695
944.400000, 5589.138672, 6679.887695
944.440000, 5542.638672, 6670.387695
944.480000, 5472.138672, 6649.887695
944.520000, 5445.638672, 6670.387695
944.560000, 6125.138672, 6330.887695
944.600000, 6166.638672, 6302.387695
944.640000, 6201.138672, 6269.887695
944.680000, 6228.638672, 6228.387695
944.720000, 6284.138672, 6195.887695
944.760000, 6310.638672, 6148.387695
944.800000, 6264.038574, 6198.987793
944.840000, 6245.438477, 6235.587891
944.880000, 6205.838379, 6268.187988
944.920000, 6157.238281, 6301.788086
944.960000, 6116.638184, 6336.388184
945.000000, 6082.038086, 6380.988281
945.040000, 6053.437988, 6420.588379
945.080000, 6009.837891, 6435.188477
945.120000, 5982.237793, 6494.788574
945.160000, 5933.637695, 6522.388672
945.200000, 5932.737793, 6523.288574
945.240000, 5933.837891, 6530.188477
945.280000, 5930.937988, 6510.088379
945.320000, 5939.038086, 6522.988281
945.360000, 5935.138184, 6518.888184
945.400000, 5941.238281, 6527.788086
945.440000, 5948.338379, 6549.687988
945.480000, 5951.438477, 6529.587891
945.520000, 5935.538574, 6516.487793
945.560000, 5935.638672, 6522.387695
945.600000, 5949.538574, 6525.487793
945.640000, 5948.438477, 6525.587891
945.680000, 5941.338379, 6570.687988
945.720000, 5943.238281, 6622.788086
945.760000, 5942.138184, 6657.888184
945.800000, 5936.038086, 6699.988281
945.840000, 5939.937988, 6759.088379
945.880000, 5939.837891, 6834.188477
945.920000, 5937.737793, 6882.288574
945.960000, 5947.637695, 6899.388672
946.000000, 5945.337891, 6983.688477
946.040000, 5939.038086, 7091.988281
946.080000, 5944.738281, 7156.288086
946.120000, 5939.438477, 6514.587891
946.160000, 5935.138672, 6510.887695
946.200000, 5935.838867, 6514.187500
946.240000, 5950.539063, 6524.487305
946.280000, 5943.239258, 6506.787109
946.320000, 5936.939453, 6518.086914
946.360000, 5936.639648, 6528.386719
946.400000, 5938.439453, 6509.586914
946.440000, 5941.239258, 6511.787109
946.480000, 5938.039063, 6522.987305
