Time, StartPointBuffer, EndPointBuffer
1145.320000, 12048.000000, 11555.000000
1145.360000, 12039.375000, 11520.625000
1145.400000, 12014.750000, 11512.250000
1145.440000, 11985.125000, 11474.875000
1145.480000, 11943.500000, 11513.500000
1145.520000, 11909.875000, 11475.125000
1145.560000, 11891.250000, 11523.750000
1145.600000, 11820.625000, 11542.375000
1145.640000, 11777.000000, 11534.000000
1145.680000, 11760.375000, 11609.625000
1145.720000, 11770.750000, 11554.250000
1145.760000, 11769.125000, 11601.875000
1145.800000, 11715.500000, 11541.500000
1145.840000, 11686.875000, 11487.125000
1145.880000, 11725.250000, 11503.750000
1145.920000, 11681.625000, 11476.375000
1145.960000, 11610.000000, 11436.000000
1146.000000, 11653.375000, 11380.625000
1146.040000, 11602.750000, 11386.250000
1146.080000, 11580.125000, 11394.875000
1146.120000, 11630.500000, 11411.500000
1146.160000, 11614.875000, 11453.125000
1146.200000, 11567.250000, 11405.750000
1146.240000, 11597.625000, 11377.375000
1146.280000, 11546.000000, 11409.000000
1146.320000, 11487.375000, 11384.625000
1146.360000, 11463.750000, 11384.250000
1146.400000, 11438.125000, 11398.875000
1146.440000, 11403.500000, 11448.500000
1146.480000, 11359.875000, 11474.125000
1146.520000, 11314.250000, 11422.750000
1146.560000, 11354.625000, 11373.375000
1146.600000, 11289.000000, 11326.000000
1146.640000, 11301.375000, 11333.625000
1146.680000, 11257.750000, 11332.250000
1146.720000, 11221.125000, 11266.875000
1146.760000, 11295.500000, 11256.500000
1146.800000, 11241.875000, 11253.125000
1146.840000, 11285.250000, 11249.750000
1146.880000, 11237.625000, 11159.375000
1146.920000, 11273.000000, 11205.000000
1146.960000, 11225.375000, 11175.625000
1147.000000, 11236.750000, 11131.250000
1147.040000, 11202.125000, 11160.875000
1147.080000, 11955.500000, 11129.500000
1147.120000, 11938.875000, 11183.125000
1147.160000, 11855.250000, 11210.750000
1147.200000, 11894.625000, 11180.375000
1147.240000, 11880.000000, 11247.000000
1147.280000, 11942.375000, 11186.625000
1147.320000, 11919.750000, 11189.250000
1147.360000, 11836.125000, 11179.875000
1147.400000, 11776.500000, 11155.500000
1147.440000, 11700.875000, 11174.125000
1147.480000, 11675.250000, 11137.750000
1147.520000, 11712.625000, 11065.375000
1147.560000, 11682.000000, 11089.000000
1147.600000, 11725.375000, 11102.625000
1147.640000, 11725.750000, 11107.250000
1147.680000, 11787.125000, 11105.875000
1147.720000, 11745.500000, 11071.500000
1147.760000, 11780.875000, 10967.125000
1147.800000, 11763.250000, 10923.750000
1147.840000, 11710.625000, 10921.375000
1147.880000, 11707.000000, 10928.000000
1147.920000, 11664.375000, 10843.625000
1147.960000, 11707.750000, 10821.250000
1148.000000, 11651.125000, 10738.875000
1148.040000, 11595.500000, 10747.500000
1148.080000, 11591.875000, 10772.125000
1148.120000, 11554.250000, 10801.750000
1148.160000, 11503.625000, 10843.375000
1148.200000, 11493.000000, 10877.000000
1148.240000, 11479.375000, 10895.625000
1148.280000, 11420.750000, 10966.250000
1148.320000, 11412.125000, 11009.875000
1148.360000, 11362.500000, 11026.500000
1148.400000, 11330.875000, 11016.125000
1148.440000, 11308.250000, 11017.750000
1148.480000, 11282.625000, 11071.375000
1148.520000, 11360.000000, 11100.000000
1148.560000, 11905.375000, 11061.625000
1148.600000, 11808.750000, 11105.250000
1148.640000, 11721.125000, 11176.875000
1148.680000, 11640.500000, 11133.500000
1148.720000, 11550.875000, 11184.125000
1148.760000, 11447.250000, 11206.750000
1148.800000, 11338.625000, 11156.375000
1148.840000, 11250.000000, 11172.000000
1148.880000, 11162.375000, 11219.625000
1148.920000, 11090.750000, 11189.250000
1148.960000, 11064.125000, 11240.875000
1149.000000, 11036.500000, 11299.500000
1149.040000, 11014.875000, 11323.125000
1149.080000, 11027.250000, 11348.750000
1149.120000, 10994.625000, 11383.375000
1149.160000, 10994.000000, 11427.000000
1149.200000, 10990.375000, 11472.625000
1149.240000, 10976.750000, 11432.250000
1149.280000, 10966.125000, 11497.875000
1149.320000, 11003.500000, 11485.500000
1149.360000, 11013.875000, 11529.125000
1149.400000, 10994.250000, 11565.750000
1149.440000, 11001.625000, 11491.375000
1149.480000, 10978.000000, 11545.000000
1149.520000, 10974.375000, 11501.625000
1149.560000, 11829.750000, 11549.250000
1149.600000, 11825.125000, 11513.875000
1149.640000, 11842.500000, 11561.500000
1149.680000, 11843.875000, 11550.125000
1149.720000, 11921.250000, 11584.750000
1149.760000, 11986.625000, 10831.375000
1149.800000, 12007.000000, 10848.000000
1149.840000, 12093.375000, 10931.625000
1149.880000, 12113.750000, 10892.250000
1149.920000, 12117.125000, 10906.875000
1149.960000, 12096.500000, 10844.500000
1150.000000, 12032.875000, 10867.125000
1150.040000, 12026.250000, 10950.750000
1150.080000, 12039.625000, 11010.375000
1150.120000, 12017.000000, 11086.000000
1150.160000, 11997.375000, 11111.625000
1150.200000, 12022.750000, 11074.250000
1150.240000, 12002.125000, 11104.875000
1150.280000, 12016.500000, 11061.500000
1150.320000, 11988.875000, 11061.125000
1150.360000, 12012.250000, 10999.750000
1150.400000, 11957.625000, 11041.375000
1150.440000, 11926.000000, 11006.000000
1150.480000, 11911.375000, 11023.625000
1150.520000, 11934.750000, 11076.250000
1150.560000, 11922.125000, 11079.875000
1150.600000, 11921.500000, 11122.500000
1150.640000, 11915.875000, 11079.125000
1150.680000, 11943.250000, 11135.750000
1150.720000, 11942.625000, 11191.375000
1150.760000, 12022.000000, 11195.000000
1150.800000, 11998.375000, 11232.625000
1150.840000, 11975.750000, 11283.250000
1150.880000, 11951.125000, 11293.875000
1150.920000, 11958.500000, 11307.500000
1150.960000, 11997.875000, 11366.125000
1151.000000, 11952.250000, 11374.750000
1151.040000, 12424.625000, 11424.375000
1151.080000, 12336.000000, 11456.000000
1151.120000, 12247.375000, 11478.625000
1151.160000, 12151.750000, 11504.250000
1151.200000, 12053.125000, 11426.875000
1151.240000, 11975.500000, 10881.500000
1151.280000, 11885.875000, 10978.125000
1151.320000, 11792.250000, 11065.750000
1151.360000, 11711.625000, 11146.375000
1151.400000, 11614.000000, 11236.000000
1151.440000, 11512.375000, 11339.625000
1151.480000, 11437.750000, 11448.250000
1151.520000, 11360.125000, 11536.875000
1151.560000, 11264.500000, 11624.500000
1151.600000, 11167.875000, 11696.125000
1151.640000, 11096.250000, 11722.750000
1151.680000, 11049.625000, 11750.375000
1151.720000, 11053.000000, 11772.000000
1151.760000, 10975.375000, 11759.625000
1151.800000, 10966.750000, 11792.250000
1151.840000, 10941.125000, 11792.875000
1151.880000, 10942.500000, 11796.500000
1151.920000, 10995.875000, 11810.125000
1151.960000, 10979.250000, 11820.750000
1152.000000, 10946.625000, 11783.375000
1152.040000, 10955.000000, 11773.000000
1152.080000, 10937.375000, 11792.625000
1152.120000, 10934.750000, 11785.250000
1152.160000, 10963.125000, 11808.875000
1152.200000, 10967.500000, 11812.500000
1152.240000, 10919.875000, 10957.125000
1152.280000, 10949.250000, 10961.750000
1152.320000, 10921.625000, 10944.375000
1152.360000, 10910.000000, 10943.000000
1152.400000, 10963.375000, 10865.625000
1152.440000, 10965.750000, 10800.250000
1152.480000, 12088.125000, 10779.875000
1152.520000, 12099.500000, 10693.500000
1152.560000, 12076.875000, 10673.125000
1152.600000, 12106.250000, 10669.750000
1152.640000, 12172.625000, 10690.375000
1152.680000, 12226.000000, 10754.000000
1152.720000, 12258.375000, 10760.625000
1152.760000, 12211.750000, 10747.250000
1152.800000, 12225.125000, 10769.875000
1152.840000, 12257.500000, 10789.500000
1152.880000, 12295.875000, 10764.125000
1152.920000, 12308.250000, 10784.750000
1152.960000, 12312.625000, 10770.375000
1153.000000, 12357.000000, 10798.000000
1153.040000, 12390.375000, 10774.625000
1153.080000, 12429.750000, 10829.250000
1153.120000, 12442.125000, 10860.875000
1153.160000, 12535.500000, 10875.500000
1153.200000, 12535.875000, 10852.125000
1153.240000, 12532.250000, 10864.750000
1153.280000, 12539.625000, 10865.375000
1153.320000, 12542.000000, 10871.000000
1153.360000, 12544.375000, 10843.625000
1153.400000, 12540.750000, 10844.250000
1153.440000, 12544.125000, 10764.875000
1153.480000, 12541.500000, 10788.500000
1153.520000, 12546.875000, 10811.125000
1153.560000, 12549.250000, 10835.750000
1153.600000, 12549.625000, 10828.375000
1153.640000, 12546.000000, 10789.000000
1153.680000, 12547.375000, 10834.625000
1153.720000, 12544.750000, 10362.250000
1153.760000, 12539.125000, 10450.875000
1153.800000, 12543.500000, 10539.500000
1153.840000, 12536.875000, 10635.125000
1153.880000, 12542.250000, 10733.750000
1153.920000, 12515.625000, 10811.375000
1153.960000, 12508.000000, 10901.000000
1154.000000, 12517.375000, 10994.625000
1154.040000, 12514.750000, 11075.250000
1154.080000, 12524.125000, 11172.875000
1154.120000, 12523.500000, 11274.500000
1154.160000, 12533.875000, 11349.125000
1154.200000, 12505.250000, 11426.750000
1154.240000, 12491.625000, 11522.375000
1154.280000, 12528.000000, 11619.000000
1154.320000, 12500.375000, 11690.625000
1154.360000, 12508.750000, 11737.250000
1154.400000, 12493.125000, 11733.875000
1154.440000, 12497.500000, 11811.500000
1154.480000, 12490.875000, 11820.125000
1154.520000, 12494.250000, 11845.750000
1154.560000, 12487.625000, 11844.375000
1154.600000, 12501.000000, 11791.000000
1154.640000, 12517.375000, 11807.625000
1154.680000, 12518.750000, 11840.250000
1154.720000, 12516.125000, 11831.875000
1154.760000, 12519.500000, 11849.500000
1154.800000, 12519.875000, 11852.125000
1154.840000, 12505.250000, 11823.750000
1154.880000, 12536.625000, 11819.375000
1154.920000, 12529.000000, 11867.000000
1154.960000, 12515.375000, 11837.625000
1155.000000, 12504.750000, 11865.250000
1155.040000, 12512.125000, 11876.875000
1155.080000, 12502.500000, 11823.500000
1155.120000, 12517.875000, 11821.125000
1155.160000, 12520.250000, 10698.750000
1155.200000, 12520.625000, 10687.375000
1155.240000, 12511.000000, 10710.000000
1155.280000, 12523.375000, 10680.625000
1155.320000, 12503.750000, 10614.250000
1155.360000, 12530.125000, 10560.875000
1155.400000, 12497.500000, 10528.500000
1155.440000, 12525.875000, 10575.125000
1155.480000, 12522.250000, 10561.750000
1155.520000, 12540.625000, 10529.375000
1155.560000, 12540.000000, 10491.000000
1155.600000, 12538.375000, 10478.625000
1155.640000, 12522.750000, 10474.250000
1155.680000, 12527.125000, 10429.875000
1155.720000, 12503.500000, 10396.500000
1155.760000, 12531.875000, 10357.125000
1155.800000, 12531.250000, 10344.750000
1155.840000, 12503.625000, 10251.375000
1155.880000, 12505.000000, 10251.000000
1155.920000, 12505.375000, 10254.625000
1155.960000, 12509.750000, 10247.250000
1156.000000, 12515.125000, 10244.875000
1156.040000, 12508.500000, 10242.500000
1156.080000, 12501.875000, 10246.125000
1156.120000, 12498.250000, 10242.750000
1156.160000, 12502.625000, 10245.375000
1156.200000, 12494.000000, 10240.000000
1156.240000, 12517.375000, 10237.625000
1156.280000, 12524.750000, 10237.250000
1156.320000, 12503.125000, 10240.875000
1156.360000, 12493.500000, 10239.500000
1156.400000, 12497.875000, 10242.125000
1156.440000, 12517.250000, 10247.750000
1156.480000, 12496.625000, 10243.375000
1156.520000, 12509.000000, 10250.000000
1156.560000, 12510.375000, 10244.625000
1156.600000, 12517.750000, 10271.250000
1156.640000, 12519.125000, 10278.875000
1156.680000, 12512.500000, 10269.500000
1156.720000, 12534.875000, 10272.125000
1156.760000, 12530.250000, 10262.750000
1156.800000, 12535.625000, 10263.375000
1156.840000, 12532.000000, 10253.000000
1156.880000, 12533.375000, 10281.625000
1156.920000, 12531.750000, 10295.250000
1156.960000, 12537.125000, 10258.875000
1157.000000, 12545.500000, 10286.500000
1157.040000, 12534.875000, 10278.125000
1157.080000, 12537.250000, 10293.750000
1157.120000, 12538.625000, 10289.375000
1157.160000, 12518.000000, 10296.000000
1157.200000, 12532.375000, 10292.625000
1157.240000, 12518.750000, 10299.250000
1157.280000, 12515.125000, 10285.875000
1157.320000, 12538.500000, 10269.500000
1157.360000, 12532.875000, 10268.125000
1157.400000, 12532.250000, 10270.750000
1157.440000, 12526.625000, 10267.375000
1157.480000, 12532.000000, 10267.000000
1157.520000, 12533.375000, 10281.625000
1157.560000, 12529.750000, 10250.250000
1157.600000, 12509.125000, 10257.875000
1157.640000, 12507.500000, 10271.500000
1157.680000, 12527.875000, 10282.125000
1157.720000, 12524.250000, 10274.750000
1157.760000, 12505.625000, 10284.375000
1157.800000, 12551.000000, 10269.000000
1157.840000, 12548.375000, 10266.625000
1157.880000, 12532.750000, 10266.250000
1157.920000, 12536.125000, 10275.875000
1157.960000, 12543.500000, 10263.500000
1158.000000, 12532.875000, 10283.125000
1158.040000, 12540.250000, 10256.750000
1158.080000, 12536.625000, 10289.375000
1158.120000, 12534.000000, 10261.000000
1158.160000, 12537.375000, 10264.625000
1158.200000, 12535.750000, 10246.250000
1158.240000, 12531.125000, 10246.875000
1158.280000, 12534.500000, 10248.500000
1158.320000, 12530.875000, 10264.125000
1158.360000, 12520.250000, 10259.750000
1158.400000, 12524.625000, 10283.375000
1158.440000, 12511.000000, 10255.000000
1158.480000, 12522.375000, 10255.625000
1158.520000, 12522.750000, 10283.250000
1158.560000, 12523.125000, 10281.875000
1158.600000, 12527.500000, 10281.500000
1158.640000, 12525.875000, 10277.125000
1158.680000, 12521.250000, 10271.750000
1158.720000, 12529.625000, 10278.375000
1158.760000, 12507.000000, 10285.000000
1158.800000, 12526.375000, 10288.625000
1158.840000, 12507.750000, 10284.250000
1158.880000, 12519.125000, 10292.875000
1158.920000, 12524.500000, 10269.500000
1158.960000, 12516.875000, 10262.125000
1159.000000, 12515.250000, 10283.750000
1159.040000, 12527.625000, 10293.375000
1159.080000, 12523.000000, 10289.000000
1159.120000, 12529.375000, 10269.625000
1159.160000, 12506.750000, 10290.250000
1159.200000, 12531.125000, 10277.875000
1159.240000, 12525.500000, 10276.500000
1159.280000, 12518.875000, 10269.125000
1159.320000, 12522.250000, 10267.750000
1159.360000, 12513.625000, 10274.375000
1159.400000, 12509.000000, 10252.000000
1159.440000, 12517.375000, 10256.625000
1159.480000, 12514.750000, 10251.250000
1159.520000, 12515.125000, 10254.875000
1159.560000, 12518.500000, 10253.500000
1159.600000, 12526.875000, 10255.125000
1159.640000, 12530.250000, 10249.750000
1159.680000, 12528.625000, 10241.375000
1159.720000, 12530.000000, 10252.000000
1159.760000, 12530.375000, 10249.625000
1159.800000, 12525.750000, 10248.250000
1159.840000, 12527.125000, 10268.875000
1159.880000, 12525.500000, 10254.500000
1159.920000, 12530.875000, 10268.125000
1159.960000, 12526.250000, 10271.750000
1160.000000, 12529.625000, 10248.375000
1160.040000, 12527.000000, 10254.000000
1160.080000, 12526.375000, 10254.625000
1160.120000, 12517.750000, 10260.250000
1160.160000, 12508.125000, 10254.875000
1160.200000, 12529.500000, 10253.500000
1160.240000, 12528.875000, 10257.125000
1160.280000, 12523.250000, 10277.750000
1160.320000, 12521.625000, 10279.375000
1160.360000, 12524.000000, 10259.000000
1160.400000, 12510.375000, 10262.625000
1160.440000, 12510.750000, 10281.250000
1160.480000, 12516.125000, 10235.875000
1160.520000, 12511.500000, 10238.500000
1160.560000, 12513.875000, 10254.125000
1160.600000, 12514.250000, 10250.750000
1160.640000, 12509.625000, 10243.375000
1160.680000, 12532.000000, 10254.000000
1160.720000, 12527.375000, 10246.625000
1160.760000, 12524.750000, 10250.250000
1160.800000, 12521.125000, 10252.875000
1160.840000, 12528.500000, 10249.500000
1160.880000, 12526.875000, 10251.125000
1160.920000, 12525.250000, 10255.750000
1160.960000, 12520.625000, 10252.375000
1161.000000, 12516.000000, 10256.000000
1161.040000, 12512.375000, 10266.625000
1161.080000, 12518.750000, 10262.250000
1161.120000, 12525.125000, 10275.875000
1161.160000, 12521.500000, 10264.500000
1161.200000, 12524.875000, 10264.125000
1161.240000, 12525.250000, 10263.750000
1161.280000, 12526.625000, 10259.375000
1161.320000, 12524.000000, 10261.000000
1161.360000, 12524.375000, 10265.625000
1161.400000, 12526.750000, 10257.250000
1161.440000, 12524.125000, 10279.875000
1161.480000, 12523.500000, 10260.500000
1161.520000, 12519.875000, 10279.125000
1161.560000, 12519.250000, 10267.750000
1161.600000, 12516.625000, 10262.375000
1161.640000, 12520.000000, 10270.000000
1161.680000, 12514.375000, 10271.625000
1161.720000, 12521.750000, 10259.250000
1161.760000, 12526.125000, 10263.875000
1161.800000, 12522.500000, 10257.500000
1161.840000, 12525.875000, 10280.125000
1161.880000, 12523.250000, 10255.750000
1161.920000, 12522.625000, 10261.375000
1161.960000, 12520.000000, 10268.000000
1162.000000, 12523.375000, 10264.625000
1162.040000, 12522.750000, 10273.250000
1162.080000, 12524.125000, 10277.875000
1162.120000, 12517.500000, 10269.500000
1162.160000, 12522.875000, 10272.125000
1162.200000, 12519.250000, 10271.750000
1162.240000, 12519.625000, 10268.375000
1162.280000, 12520.000000, 10260.000000
1162.320000, 12521.375000, 10256.625000
1162.360000, 12520.750000, 10258.250000
1162.400000, 12526.125000, 10256.875000
1162.440000, 12518.500000, 10256.500000
1162.480000, 12521.875000, 10261.125000
1162.520000, 12515.250000, 10259.750000
1162.560000, 12519.625000, 10261.375000
1162.600000, 12517.000000, 10256.000000
1162.640000, 12520.375000, 10260.625000
1162.680000, 12520.750000, 10257.250000
1162.720000, 12524.125000, 10259.875000
1162.760000, 12520.500000, 10260.500000
1162.800000, 12521.875000, 10269.125000
1162.840000, 12522.250000, 10278.750000
1162.880000, 12519.625000, 10257.375000
1162.920000, 12522.000000, 10258.000000
1162.960000, 12529.375000, 10263.625000
1163.000000, 12515.750000, 10265.250000
1163.040000, 12524.125000, 10262.875000
1163.080000, 12524.500000, 10276.500000
1163.120000, 12529.875000, 10276.125000
1163.160000, 12522.250000, 10270.750000
1163.200000, 12517.625000, 10275.375000
1163.240000, 12523.000000, 10273.000000
1163.280000, 12532.375000, 10272.625000
1163.320000, 12522.750000, 10277.250000
1163.360000, 12518.125000, 10254.875000
1163.400000, 12522.500000, 10259.500000
1163.440000, 12521.875000, 10262.125000
1163.480000, 12530.250000, 10265.750000
1163.520000, 12519.625000, 10258.375000
1163.560000, 12527.000000, 10260.000000
1163.600000, 12527.375000, 10261.625000
1163.640000, 12522.750000, 10266.250000
1163.680000, 12522.125000, 10270.875000
1163.720000, 12520.500000, 10274.500000
1163.760000, 12522.875000, 10268.125000
1163.800000, 12524.250000, 10261.750000
1163.840000, 12525.625000, 10265.375000
1163.880000, 12522.000000, 10262.000000
1163.920000, 12520.375000, 10261.625000
1163.960000, 12523.750000, 10260.250000
1164.000000, 12521.125000, 10262.875000
1164.040000, 12531.500000, 10262.500000
1164.080000, 12523.875000, 10260.125000
1164.120000, 12520.250000, 10262.750000
1164.160000, 12520.625000, 10263.375000
1164.200000, 12518.000000, 10267.000000
1164.240000, 12528.375000, 10267.625000
1164.280000, 12527.750000, 10270.250000
1164.320000, 12522.125000, 10266.875000
1164.360000, 12516.500000, 10272.500000
1164.400000, 12519.875000, 10265.125000
1164.440000, 12518.250000, 10260.750000
1164.480000, 12520.625000, 10264.375000
1164.520000, 12518.000000, 10261.000000
1164.560000, 12516.375000, 10263.625000
1164.600000, 12515.750000, 10264.250000
1164.640000, 12520.125000, 10266.875000
1164.680000, 12514.500000, 10263.500000
1164.720000, 12508.875000, 10264.125000
1164.760000, 12519.250000, 10262.750000
1164.800000, 12514.625000, 10269.375000
1164.840000, 12506.000000, 10264.000000
1164.880000, 12506.375000, 10267.625000
1164.920000, 12509.750000, 10267.250000
1164.960000, 12503.125000, 10266.875000
1165.000000, 12500.500000, 10265.500000
1165.040000, 12501.875000, 10266.125000
1165.080000, 12503.250000, 10260.750000
1165.120000, 12505.625000, 10268.375000
1165.160000, 12503.000000, 10265.000000
1165.200000, 12504.375000, 10271.625000
1165.240000, 12502.750000, 10267.250000
1165.280000, 12498.125000, 10269.875000
1165.320000, 12501.500000, 10266.500000
1165.360000, 12499.875000, 10266.125000
1165.400000, 12495.250000, 10262.750000
1165.440000, 12480.625000, 10266.375000
1165.480000, 12500.000000, 10265.000000
1165.520000, 12501.375000, 10264.625000
1165.560000, 12501.750000, 10267.250000
1165.600000, 12504.125000, 10264.875000
1165.640000, 12501.500000, 10257.500000
1165.680000, 12497.875000, 10271.125000
1165.720000, 12504.250000, 10262.750000
1165.760000, 12508.625000, 10262.375000
1165.800000, 12499.000000, 10257.000000
1165.840000, 12500.375000, 10264.625000
1165.880000, 12505.750000, 10269.250000
1165.920000, 12504.125000, 10263.875000
1165.960000, 12504.500000, 10254.500000
1166.000000, 12512.875000, 10264.125000
1166.040000, 12513.250000, 10268.750000
1166.080000, 12511.625000, 10264.375000
1166.120000, 12506.000000, 10265.000000
1166.160000, 12513.375000, 10256.625000
1166.200000, 12511.750000, 10267.250000
1166.240000, 12499.125000, 10259.875000
1166.280000, 12502.500000, 10259.500000
1166.320000, 12493.875000, 10264.125000
1166.360000, 12499.250000, 10264.750000
1166.400000, 12500.625000, 10266.375000
1166.440000, 12506.000000, 10264.000000
1166.480000, 12495.375000, 10262.625000
1166.520000, 12500.750000, 10261.250000
1166.560000, 12492.125000, 10264.875000
1166.600000, 12491.500000, 10266.500000
1166.640000, 12497.875000, 10263.125000
1166.680000, 12448.250000, 10265.750000
1166.720000, 12430.625000, 10255.375000
1166.760000, 12410.000000, 10263.000000
1166.800000, 12395.375000, 10266.625000
1166.840000, 12381.750000, 10266.250000
1166.880000, 12360.125000, 10268.875000
1166.920000, 12337.500000, 10258.500000
1166.960000, 12273.875000, 10259.125000
1167.000000, 12239.250000, 10264.750000
1167.040000, 12207.625000, 10270.375000
1167.080000, 12161.000000, 10267.000000
1167.120000, 12122.375000, 10268.625000
1167.160000, 12087.750000, 10266.250000
1167.200000, 12030.125000, 10268.875000
1167.240000, 11996.500000, 10270.500000
1167.280000, 11964.875000, 10271.125000
1167.320000, 11950.250000, 10266.750000
1167.360000, 11891.625000, 10272.375000
1167.400000, 11848.000000, 10278.000000
1167.440000, 11802.375000, 10267.625000
1167.480000, 11772.750000, 10272.250000
1167.520000, 11739.125000, 10280.875000
1167.560000, 11707.500000, 10280.500000
1167.600000, 11688.875000, 10277.125000
1167.640000, 11641.250000, 10283.750000
1167.680000, 11606.625000, 10286.375000
1167.720000, 11566.000000, 10285.000000
1167.760000, 11533.375000, 10283.625000
1167.800000, 11488.750000, 10281.250000
1167.840000, 11432.125000, 10283.875000
1167.880000, 11379.500000, 10282.500000
1167.920000, 11358.875000, 10284.125000
1167.960000, 11344.250000, 10288.750000
1168.000000, 11311.625000, 10285.375000
1168.040000, 11273.000000, 10287.000000
1168.080000, 11272.375000, 10291.625000
1168.120000, 11290.750000, 10306.250000
1168.160000, 11280.125000, 10286.875000
1168.200000, 11277.500000, 10285.500000
1168.240000, 11245.875000, 10285.125000
1168.280000, 11237.250000, 10282.750000
1168.320000, 11215.625000, 10285.375000
1168.360000, 11201.000000, 10289.000000
1168.400000, 11181.375000, 10282.625000
1168.440000, 11156.750000, 10278.250000
1168.480000, 11153.125000, 10287.875000
1168.520000, 11128.500000, 10286.500000
1168.560000, 11139.875000, 10281.125000
1168.600000, 11148.250000, 10282.750000
1168.640000, 11120.625000, 10282.375000
1168.680000, 11124.000000, 10274.000000
1168.720000, 11140.375000, 10273.625000
1168.760000, 11142.750000, 10275.250000
1168.800000, 11154.125000, 10280.875000
1168.840000, 11162.500000, 10273.500000
1168.880000, 11154.875000, 10275.125000
1168.920000, 11162.250000, 10287.750000
1168.960000, 11163.625000, 10284.375000
1169.000000, 11182.000000, 10293.000000
1169.040000, 11168.375000, 10287.625000
1169.080000, 11168.750000, 10286.250000
1169.120000, 11166.125000, 10280.875000
1169.160000, 11159.500000, 10291.500000
1169.200000, 11163.875000, 10286.125000
1169.240000, 11141.250000, 10294.750000
1169.280000, 11153.625000, 10295.375000
1169.320000, 11128.000000, 10289.000000
1169.360000, 11136.375000, 10338.625000
1169.400000, 11126.750000, 10356.250000
1169.440000, 11106.125000, 10376.875000
1169.480000, 11133.500000, 10391.500000
1169.520000, 11103.875000, 10405.125000
1169.560000, 11119.250000, 10426.750000
1169.600000, 11089.625000, 10449.375000
1169.640000, 11100.000000, 10513.000000
1169.680000, 11103.375000, 10547.625000
1169.720000, 11102.750000, 10579.250000
1169.760000, 11134.125000, 10625.875000
1169.800000, 11110.500000, 10664.500000
1169.840000, 11124.875000, 10699.125000
1169.880000, 11120.250000, 10756.750000
1169.920000, 11123.625000, 10790.375000
1169.960000, 11129.000000, 10822.000000
1170.000000, 11146.375000, 10836.625000
1170.040000, 11132.750000, 10895.250000
1170.080000, 11140.125000, 10938.875000
1170.120000, 11149.500000, 10984.500000
1170.160000, 11120.875000, 11014.125000
1170.200000, 11125.250000, 11047.750000
1170.240000, 11123.625000, 11079.375000
1170.280000, 11139.000000, 11098.000000
1170.320000, 11108.375000, 11145.625000
1170.360000, 11139.750000, 11180.250000
1170.400000, 11136.125000, 11220.875000
1170.440000, 11122.500000, 11253.500000
1170.480000, 11124.875000, 11298.125000
1170.520000, 11144.250000, 11354.750000
1170.560000, 11137.625000, 11407.375000
1170.600000, 11110.000000, 11428.000000
1170.640000, 11132.375000, 11442.625000
1170.680000, 11123.750000, 11475.250000
1170.720000, 11113.125000, 11513.875000
1170.760000, 11101.500000, 11514.500000
1170.800000, 11099.875000, 11496.125000
1170.840000, 11102.250000, 11506.750000
1170.880000, 11095.625000, 11509.375000
1170.920000, 11093.000000, 11541.000000
1170.960000, 11083.375000, 11549.625000
1171.000000, 11094.750000, 11571.250000
1171.040000, 11112.125000, 11585.875000
1171.080000, 11096.500000, 11605.500000
1171.120000, 11071.875000, 11630.125000
1171.160000, 11080.250000, 11633.750000
1171.200000, 11071.625000, 11658.375000
1171.240000, 11061.000000, 11647.000000
1171.280000, 11048.375000, 11638.625000
1171.320000, 11090.750000, 11666.250000
1171.360000, 11069.125000, 11662.875000
1171.400000, 11070.500000, 11646.500000
1171.440000, 11058.875000, 11644.125000
1171.480000, 11097.250000, 11632.750000
1171.520000, 11060.625000, 11624.375000
1171.560000, 11074.000000, 11632.000000
1171.600000, 11085.375000, 11624.625000
1171.640000, 11057.750000, 11623.250000
1171.680000, 11040.125000, 11604.875000
1171.720000, 11065.500000, 11618.500000
1171.760000, 11061.875000, 11618.125000
1171.800000, 11080.250000, 11620.750000
1171.840000, 11043.625000, 11627.375000
1171.880000, 11055.000000, 11623.000000
1171.920000, 11004.375000, 11645.625000
1171.960000, 11009.750000, 11633.250000
1172.000000, 10998.125000, 11658.875000
1172.040000, 11048.500000, 11650.500000
1172.080000, 11038.875000, 11660.125000
1172.120000, 11033.250000, 11680.750000
1172.160000, 11006.625000, 11653.375000
1172.200000, 11024.000000, 11683.000000
1172.240000, 11003.375000, 11667.625000
1172.280000, 11011.750000, 11697.250000
1172.320000, 10982.125000, 11686.875000
1172.360000, 10986.500000, 11683.500000
1172.400000, 10968.875000, 11684.125000
1172.440000, 10961.250000, 11652.750000
1172.480000, 10970.625000, 11676.375000
1172.520000, 11006.000000, 11662.000000
1172.560000, 11790.375000, 11666.625000
1172.600000, 11703.750000, 11663.250000
1172.640000, 11609.125000, 11657.875000
1172.680000, 11508.500000, 11640.500000
1172.720000, 11405.875000, 11654.125000
1172.760000, 11312.250000, 11646.750000
1172.800000, 11215.625000, 11637.375000
1172.840000, 11149.000000, 11666.000000
1172.880000, 11087.375000, 11661.625000
1172.920000, 11073.750000, 11663.250000
1172.960000, 11016.125000, 11647.875000
1173.000000, 11005.500000, 11678.500000
1173.040000, 10976.875000, 11647.125000
1173.080000, 10997.250000, 11650.750000
1173.120000, 10968.625000, 11664.375000
1173.160000, 10982.000000, 11662.000000
1173.200000, 10966.375000, 11642.625000
